trade_date,fetched_at,ticker,pct_change,premkt_price,pre_volume,market_cap,is_baseline
2026-09-25,2026-09-25T08:26:33.821759-04:00,INLF,117.29,6.41,24355952.0,203.64K,0
2026-09-25,2026-09-25T08:26:33.821759-04:00,MGLD,93.02,1.93,10126732.0,42.71M,0
2026-09-25,2026-09-25T08:26:33.821759-04:00,JAGX,38.67,9.79,3048055.0,2.43M,0
2026-09-25,2026-09-25T08:26:33.821759-04:00,APUS,29.27,6.36,7064820.0,7.42M,0
2026-09-25,2026-09-25T08:26:33.821759-04:00,WHLR,27.27,4.76,6804435.0,320.83K,0
2026-09-25,2026-09-25T08:26:33.821759-04:00,AIFF,24.37,1.48,26173791.0,18.67M,0
2026-09-25,2026-09-25T08:26:33.821759-04:00,FTHM,22.28,0.64,17560643.0,17.76M,0
2026-09-25,2026-09-25T08:26:33.821759-04:00,SUGP,21.87,0.57,29761210.0,758.72K,0
2026-09-25,2026-09-25T08:26:33.821759-04:00,SVRN,18.4,50.0,19812.0,79.22M,0
2026-09-25,2026-09-25T08:26:33.821759-04:00,SDEV,17.83,1.52,1670008.0,65.29M,0
2026-09-25,2026-09-25T08:28:34.029737-04:00,INLF,117.63,6.42,24481261.0,203.64K,0
2026-09-25,2026-09-25T08:28:34.029737-04:00,MGLD,95.02,1.95,10250474.0,42.71M,0
2026-09-25,2026-09-25T08:28:34.029737-04:00,JAGX,41.93,10.02,3442377.0,2.43M,0
2026-09-25,2026-09-25T08:28:34.029737-04:00,APUS,28.05,6.3,7064820.0,7.42M,0
2026-09-25,2026-09-25T08:28:34.029737-04:00,WHLR,27.81,4.78,6818078.0,320.83K,0
2026-09-25,2026-09-25T08:28:34.029737-04:00,AIFF,22.69,1.46,26526112.0,18.67M,0
2026-09-25,2026-09-25T08:28:34.029737-04:00,SUGP,20.96,0.57,29834161.0,758.72K,0
2026-09-25,2026-09-25T08:28:34.029737-04:00,FTHM,18.62,0.62,17654159.0,17.76M,0
2026-09-25,2026-09-25T08:28:34.029737-04:00,SVRN,18.4,50.0,19812.0,79.22M,0
2026-09-25,2026-09-25T08:28:34.029737-04:00,SDEV,17.83,1.52,1670008.0,65.29M,0
2026-09-25,2026-09-25T08:30:34.252584-04:00,INLF,118.64,6.45,24927779.0,203.64K,0
2026-09-25,2026-09-25T08:30:34.252584-04:00,MGLD,96.02,1.96,10287814.0,42.71M,0
2026-09-25,2026-09-25T08:30:34.252584-04:00,JAGX,36.83,9.66,3789816.0,2.43M,0
2026-09-25,2026-09-25T08:30:34.252584-04:00,WHLR,25.67,4.7,6881856.0,320.83K,0
2026-09-25,2026-09-25T08:30:34.252584-04:00,APUS,25.61,6.18,7164259.0,7.42M,0
2026-09-25,2026-09-25T08:30:34.252584-04:00,AIFF,22.69,1.46,27021989.0,18.67M,0
2026-09-25,2026-09-25T08:30:34.252584-04:00,SUGP,21.66,0.57,29943513.0,758.72K,0
2026-09-25,2026-09-25T08:30:34.252584-04:00,SVRN,18.4,50.0,19812.0,79.22M,0
2026-09-25,2026-09-25T08:30:34.252584-04:00,SDEV,17.83,1.52,1670008.0,65.29M,0
2026-09-25,2026-09-25T08:30:34.252584-04:00,FTHM,17.45,0.61,17799912.0,17.76M,0
2026-09-25,2026-09-25T08:32:34.489110-04:00,INLF,117.63,6.42,25135124.0,203.64K,0
2026-09-25,2026-09-25T08:32:34.489110-04:00,MGLD,96.02,1.96,10287814.0,42.71M,0
2026-09-25,2026-09-25T08:32:34.489110-04:00,JAGX,43.77,10.15,4299399.0,2.43M,0
2026-09-25,2026-09-25T08:32:34.489110-04:00,WHLR,25.4,4.69,6899232.0,320.83K,0
2026-09-25,2026-09-25T08:32:34.489110-04:00,APUS,24.8,6.14,7186458.0,7.42M,0
2026-09-25,2026-09-25T08:32:34.489110-04:00,SUGP,21.3,0.57,29943513.0,758.72K,0
2026-09-25,2026-09-25T08:32:34.489110-04:00,AIFF,19.75,1.43,27354748.0,18.67M,0
2026-09-25,2026-09-25T08:32:34.489110-04:00,SVRN,18.4,50.0,19812.0,79.22M,0
2026-09-25,2026-09-25T08:32:34.489110-04:00,SDEV,17.83,1.52,1682285.0,65.29M,0
2026-09-25,2026-09-25T08:32:34.489110-04:00,ONCO,17.47,1.07,7342914.0,3.60M,0
2026-09-25,2026-09-25T08:34:34.762722-04:00,INLF,117.97,6.43,25415674.0,203.64K,0
2026-09-25,2026-09-25T08:34:34.762722-04:00,MGLD,96.02,1.96,10287814.0,42.71M,0
2026-09-25,2026-09-25T08:34:34.762722-04:00,JAGX,40.94,9.95,4658229.0,2.43M,0
2026-09-25,2026-09-25T08:34:34.762722-04:00,WHLR,28.08,4.79,6917404.0,320.83K,0
2026-09-25,2026-09-25T08:34:34.762722-04:00,APUS,25.0,6.15,7200037.0,7.42M,0
2026-09-25,2026-09-25T08:34:34.762722-04:00,SUGP,23.4,0.58,30051847.0,758.72K,0
2026-09-25,2026-09-25T08:34:34.762722-04:00,ONCO,22.96,1.12,7469406.0,3.60M,0
2026-09-25,2026-09-25T08:34:34.762722-04:00,LFS,22.82,2.61,,55.59M,0
2026-09-25,2026-09-25T08:34:34.762722-04:00,AIFF,20.17,1.43,27656594.0,18.67M,0
2026-09-25,2026-09-25T08:34:34.762722-04:00,SVRN,18.28,49.95,19812.0,79.22M,0
2026-09-25,2026-09-25T08:36:34.952471-04:00,INLF,118.64,6.45,25532719.0,203.64K,0
2026-09-25,2026-09-25T08:36:34.952471-04:00,MGLD,94.02,1.94,10388724.0,42.71M,0
2026-09-25,2026-09-25T08:36:34.952471-04:00,JAGX,39.09,9.82,4739500.0,2.43M,0
2026-09-25,2026-09-25T08:36:34.952471-04:00,WHLR,27.81,4.78,6937779.0,320.83K,0
2026-09-25,2026-09-25T08:36:34.952471-04:00,ONCO,27.35,1.16,7580768.0,3.60M,0
2026-09-25,2026-09-25T08:36:34.952471-04:00,APUS,26.02,6.2,7212022.0,7.42M,0
2026-09-25,2026-09-25T08:36:34.952471-04:00,AIFF,22.27,1.46,27714468.0,18.67M,0
2026-09-25,2026-09-25T08:36:34.952471-04:00,SUGP,21.72,0.57,30091537.0,758.72K,0
2026-09-25,2026-09-25T08:36:34.952471-04:00,SVRN,18.28,49.95,19812.0,79.22M,0
2026-09-25,2026-09-25T08:36:34.952471-04:00,SDEV,17.05,1.51,1689354.0,65.29M,0
2026-09-25,2026-09-25T08:38:35.148238-04:00,INLF,118.98,6.46,25692432.0,203.64K,0
2026-09-25,2026-09-25T08:38:35.148238-04:00,MGLD,94.02,1.94,10404924.0,42.71M,0
2026-09-25,2026-09-25T08:38:35.148238-04:00,JAGX,40.51,9.92,5072392.0,2.43M,0
2026-09-25,2026-09-25T08:38:35.148238-04:00,WHLR,28.61,4.81,6958018.0,320.83K,0
2026-09-25,2026-09-25T08:38:35.148238-04:00,AIFF,25.21,1.49,28204891.0,18.67M,0
2026-09-25,2026-09-25T08:38:35.148238-04:00,APUS,25.0,6.15,7229214.0,7.42M,0
2026-09-25,2026-09-25T08:38:35.148238-04:00,SUGP,22.11,0.57,30140920.0,758.72K,0
2026-09-25,2026-09-25T08:38:35.148238-04:00,ONCO,21.86,1.11,8034107.0,3.60M,0
2026-09-25,2026-09-25T08:38:35.148238-04:00,SVRN,18.28,49.95,19812.0,79.22M,0
2026-09-25,2026-09-25T08:38:35.148238-04:00,SDEV,17.83,1.52,1690601.0,65.29M,0
2026-09-25,2026-09-25T08:40:35.317742-04:00,INLF,117.97,6.43,25892070.0,203.64K,0
2026-09-25,2026-09-25T08:40:35.317742-04:00,MGLD,95.02,1.95,10421228.0,42.71M,0
2026-09-25,2026-09-25T08:40:35.317742-04:00,JAGX,36.69,9.65,5381236.0,2.43M,0
2026-09-25,2026-09-25T08:40:35.317742-04:00,WHLR,33.96,5.01,7033499.0,320.83K,0
2026-09-25,2026-09-25T08:40:35.317742-04:00,AIFF,32.77,1.58,30189327.0,18.67M,0
2026-09-25,2026-09-25T08:40:35.317742-04:00,APUS,26.42,6.22,7273180.0,7.42M,0
2026-09-25,2026-09-25T08:40:35.317742-04:00,SUGP,22.13,0.57,30171589.0,758.72K,0
2026-09-25,2026-09-25T08:40:35.317742-04:00,SVRN,20.77,51.0,24861.0,79.22M,0
2026-09-25,2026-09-25T08:40:35.317742-04:00,ONCO,18.56,1.08,8194488.0,3.60M,0
2026-09-25,2026-09-25T08:40:35.317742-04:00,SDEV,17.83,1.52,1690601.0,65.29M,0
2026-09-25,2026-09-25T08:42:37.090604-04:00,INLF,118.31,6.44,25970772.0,203.64K,0
2026-09-25,2026-09-25T08:42:37.090604-04:00,MGLD,94.02,1.94,10421228.0,42.71M,0
2026-09-25,2026-09-25T08:42:37.090604-04:00,AIFF,36.13,1.62,31163132.0,18.67M,0
2026-09-25,2026-09-25T08:42:37.090604-04:00,JAGX,35.98,9.6,5467379.0,2.43M,0
2026-09-25,2026-09-25T08:42:37.090604-04:00,WHLR,31.95,4.94,7130809.0,320.83K,0
2026-09-25,2026-09-25T08:42:37.090604-04:00,APUS,27.85,6.29,7277650.0,7.42M,0
2026-09-25,2026-09-25T08:42:37.090604-04:00,SUGP,22.81,0.58,30220834.0,758.72K,0
2026-09-25,2026-09-25T08:42:37.090604-04:00,ONCO,21.86,1.11,8228215.0,3.60M,0
2026-09-25,2026-09-25T08:42:37.090604-04:00,SVRN,20.77,51.0,24861.0,79.22M,0
2026-09-25,2026-09-25T08:42:37.090604-04:00,SDEV,20.16,1.55,1693711.0,65.29M,0
2026-09-25,2026-09-25T08:44:37.277668-04:00,INLF,110.17,6.2,26357166.0,203.64K,0
2026-09-25,2026-09-25T08:44:37.277668-04:00,MGLD,94.02,1.94,10492501.0,42.71M,0
2026-09-25,2026-09-25T08:44:37.277668-04:00,AIFF,40.34,1.67,34384065.0,18.67M,0
2026-09-25,2026-09-25T08:44:37.277668-04:00,WHLR,28.88,4.82,7207503.0,320.83K,0
2026-09-25,2026-09-25T08:44:37.277668-04:00,JAGX,28.75,9.09,5896748.0,2.43M,0
2026-09-25,2026-09-25T08:44:37.277668-04:00,APUS,28.05,6.3,7294044.0,7.42M,0
2026-09-25,2026-09-25T08:44:37.277668-04:00,SUGP,22.94,0.58,30436948.0,758.72K,0
2026-09-25,2026-09-25T08:44:37.277668-04:00,ONCO,21.86,1.11,8228215.0,3.60M,0
2026-09-25,2026-09-25T08:44:37.277668-04:00,SVRN,20.77,51.0,24861.0,79.22M,0
2026-09-25,2026-09-25T08:44:37.277668-04:00,SDEV,20.16,1.55,1715230.0,65.29M,0
2026-09-25,2026-09-25T08:46:37.446834-04:00,INLF,109.49,6.18,26508059.0,203.64K,0
2026-09-25,2026-09-25T08:46:37.446834-04:00,MGLD,94.02,1.94,10492501.0,42.71M,0
2026-09-25,2026-09-25T08:46:37.446834-04:00,AIFF,42.02,1.69,36820749.0,18.67M,0
2026-09-25,2026-09-25T08:46:37.446834-04:00,WHLR,29.14,4.83,7207503.0,320.83K,0
2026-09-25,2026-09-25T08:46:37.446834-04:00,APUS,28.46,6.32,7344745.0,7.42M,0
2026-09-25,2026-09-25T08:46:37.446834-04:00,JAGX,24.08,8.76,6085867.0,2.43M,0
2026-09-25,2026-09-25T08:46:37.446834-04:00,SUGP,23.92,0.58,30510105.0,758.72K,0
2026-09-25,2026-09-25T08:46:37.446834-04:00,ONCO,21.86,1.11,8339136.0,3.60M,0
2026-09-25,2026-09-25T08:46:37.446834-04:00,SVRN,20.77,51.0,24861.0,79.22M,0
2026-09-25,2026-09-25T08:46:37.446834-04:00,SDEV,20.16,1.55,1715230.0,65.29M,0
2026-09-25,2026-09-25T08:48:37.657771-04:00,INLF,111.86,6.25,26652450.0,203.64K,0
2026-09-25,2026-09-25T08:48:37.657771-04:00,MGLD,94.02,1.94,10492501.0,42.71M,0
2026-09-25,2026-09-25T08:48:37.657771-04:00,AIFF,47.06,1.75,38924450.0,18.67M,0
2026-09-25,2026-09-25T08:48:37.657771-04:00,APUS,30.49,6.42,7391604.0,7.42M,0
2026-09-25,2026-09-25T08:48:37.657771-04:00,WHLR,29.14,4.83,7207503.0,320.83K,0
2026-09-25,2026-09-25T08:48:37.657771-04:00,JAGX,23.51,8.72,6236858.0,2.43M,0
2026-09-25,2026-09-25T08:48:37.657771-04:00,SUGP,23.4,0.58,30581745.0,758.72K,0
2026-09-25,2026-09-25T08:48:37.657771-04:00,ONCO,22.96,1.12,8395723.0,3.60M,0
2026-09-25,2026-09-25T08:48:37.657771-04:00,SVRN,20.77,51.0,24861.0,79.22M,0
2026-09-25,2026-09-25T08:48:37.657771-04:00,SDEV,18.61,1.53,1724740.0,65.29M,0
2026-09-25,2026-09-25T08:50:37.907557-04:00,INLF,106.78,6.1,26812257.0,203.64K,0
2026-09-25,2026-09-25T08:50:37.907557-04:00,MGLD,94.02,1.94,10536700.0,42.71M,0
2026-09-25,2026-09-25T08:50:37.907557-04:00,AIFF,52.94,1.82,42257856.0,18.67M,0
2026-09-25,2026-09-25T08:50:37.907557-04:00,WHLR,29.95,4.86,7261630.0,320.83K,0
2026-09-25,2026-09-25T08:50:37.907557-04:00,APUS,28.46,6.32,7412595.0,7.42M,0
2026-09-25,2026-09-25T08:50:37.907557-04:00,JAGX,26.2,8.91,6281993.0,2.43M,0
2026-09-25,2026-09-25T08:50:37.907557-04:00,SUGP,24.11,0.58,30604895.0,758.72K,0
2026-09-25,2026-09-25T08:50:37.907557-04:00,SVRN,23.44,52.13,24861.0,79.22M,0
2026-09-25,2026-09-25T08:50:37.907557-04:00,ONCO,22.96,1.12,8417988.0,3.60M,0
2026-09-25,2026-09-25T08:50:37.907557-04:00,FTHM,19.37,0.62,18380709.0,17.76M,0
2026-09-25,2026-09-25T08:52:38.082898-04:00,INLF,109.15,6.17,26976598.0,203.64K,0
2026-09-25,2026-09-25T08:52:38.082898-04:00,MGLD,94.02,1.94,10536700.0,42.71M,0
2026-09-25,2026-09-25T08:52:38.082898-04:00,AIFF,47.06,1.75,48423703.0,18.67M,0
2026-09-25,2026-09-25T08:52:38.082898-04:00,APUS,34.76,6.63,7559895.0,7.42M,0
2026-09-25,2026-09-25T08:52:38.082898-04:00,WHLR,29.95,4.86,7270916.0,320.83K,0
2026-09-25,2026-09-25T08:52:38.082898-04:00,JAGX,29.32,9.13,6472732.0,2.43M,0
2026-09-25,2026-09-25T08:52:38.082898-04:00,SVRN,23.44,52.13,24861.0,79.22M,0
2026-09-25,2026-09-25T08:52:38.082898-04:00,FTHM,23.17,0.64,18628164.0,17.76M,0
2026-09-25,2026-09-25T08:52:38.082898-04:00,ONCO,22.96,1.12,8417988.0,3.60M,0
2026-09-25,2026-09-25T08:52:38.082898-04:00,SUGP,21.7,0.57,30765586.0,758.72K,0
2026-09-25,2026-09-25T08:54:38.363915-04:00,INLF,113.22,6.29,27011429.0,203.64K,0
2026-09-25,2026-09-25T08:54:38.363915-04:00,MGLD,94.02,1.94,10536700.0,42.71M,0
2026-09-25,2026-09-25T08:54:38.363915-04:00,AIFF,47.9,1.76,49451353.0,18.67M,0
2026-09-25,2026-09-25T08:54:38.363915-04:00,APUS,41.87,6.98,7671708.0,7.42M,0
2026-09-25,2026-09-25T08:54:38.363915-04:00,WHLR,30.48,4.88,7281784.0,320.83K,0
2026-09-25,2026-09-25T08:54:38.363915-04:00,JAGX,27.2,8.98,6527441.0,2.43M,0
2026-09-25,2026-09-25T08:54:38.363915-04:00,SVRN,22.92,51.91,24861.0,79.22M,0
2026-09-25,2026-09-25T08:54:38.363915-04:00,SUGP,22.17,0.57,30783039.0,758.72K,0
2026-09-25,2026-09-25T08:54:38.363915-04:00,ONCO,21.86,1.11,8475991.0,3.60M,0
2026-09-25,2026-09-25T08:54:38.363915-04:00,FTHM,20.95,0.63,18746274.0,17.76M,0
2026-09-25,2026-09-25T08:56:38.566363-04:00,INLF,111.86,6.25,27164870.0,203.64K,0
2026-09-25,2026-09-25T08:56:38.566363-04:00,MGLD,94.02,1.94,10536700.0,42.71M,0
2026-09-25,2026-09-25T08:56:38.566363-04:00,AIFF,49.58,1.78,51660173.0,18.67M,0
2026-09-25,2026-09-25T08:56:38.566363-04:00,APUS,40.85,6.93,8575222.0,7.42M,0
2026-09-25,2026-09-25T08:56:38.566363-04:00,WHLR,30.48,4.88,7293321.0,320.83K,0
2026-09-25,2026-09-25T08:56:38.566363-04:00,FBK,28.76,68.0,524.0,2.64B,0
2026-09-25,2026-09-25T08:56:38.566363-04:00,JAGX,26.06,8.9,6605950.0,2.43M,0
2026-09-25,2026-09-25T08:56:38.566363-04:00,ONCO,24.05,1.13,8538655.0,3.60M,0
2026-09-25,2026-09-25T08:56:38.566363-04:00,SVRN,22.92,51.91,24861.0,79.22M,0
2026-09-25,2026-09-25T08:56:38.566363-04:00,SUGP,22.77,0.58,30820124.0,758.72K,0
2026-09-25,2026-09-25T08:58:38.768745-04:00,INLF,108.81,6.16,27214518.0,203.64K,0
2026-09-25,2026-09-25T08:58:38.768745-04:00,MGLD,94.02,1.94,10536700.0,42.71M,0
2026-09-25,2026-09-25T08:58:38.768745-04:00,AIFF,47.9,1.76,52402778.0,18.67M,0
2026-09-25,2026-09-25T08:58:38.768745-04:00,APUS,38.01,6.79,8797902.0,7.42M,0
2026-09-25,2026-09-25T08:58:38.768745-04:00,WHLR,30.48,4.88,7293321.0,320.83K,0
2026-09-25,2026-09-25T08:58:38.768745-04:00,FBK,28.76,68.0,524.0,2.64B,0
2026-09-25,2026-09-25T08:58:38.768745-04:00,LONA,26.45,6.31,2751.0,47.01M,0
2026-09-25,2026-09-25T08:58:38.768745-04:00,ONCO,26.25,1.15,8595722.0,3.60M,0
2026-09-25,2026-09-25T08:58:38.768745-04:00,JAGX,24.22,8.77,6633815.0,2.43M,0
2026-09-25,2026-09-25T08:58:38.768745-04:00,SVRN,22.92,51.91,24861.0,79.22M,0
2026-09-25,2026-09-25T09:00:38.996785-04:00,INLF,111.53,6.24,27328841.0,203.64K,0
2026-09-25,2026-09-25T09:00:38.996785-04:00,MGLD,94.02,1.94,10536700.0,42.71M,0
2026-09-25,2026-09-25T09:00:38.996785-04:00,AIFF,47.9,1.76,53980291.0,18.67M,0
2026-09-25,2026-09-25T09:00:38.996785-04:00,APUS,38.21,6.8,9609640.0,7.42M,0
2026-09-25,2026-09-25T09:00:38.996785-04:00,FBK,28.76,68.0,524.0,2.64B,0
2026-09-25,2026-09-25T09:00:38.996785-04:00,JAGX,27.9,9.03,6765702.0,2.43M,0
2026-09-25,2026-09-25T09:00:38.996785-04:00,WHLR,27.01,4.75,7330321.0,320.83K,0
2026-09-25,2026-09-25T09:00:38.996785-04:00,LONA,26.45,6.31,2751.0,47.01M,0
2026-09-25,2026-09-25T09:00:38.996785-04:00,ONCO,22.96,1.12,8787486.0,3.60M,0
2026-09-25,2026-09-25T09:00:38.996785-04:00,SVRN,22.9,51.9,24861.0,79.22M,0
2026-09-25,2026-09-25T09:02:39.266442-04:00,KITT,119.06,6.46,,3.67M,0
2026-09-25,2026-09-25T09:02:39.266442-04:00,INLF,111.53,6.24,27353916.0,203.64K,0
2026-09-25,2026-09-25T09:02:39.266442-04:00,MGLD,94.02,1.94,10536700.0,42.71M,0
2026-09-25,2026-09-25T09:02:39.266442-04:00,AIFF,36.13,1.62,55479664.0,18.67M,0
2026-09-25,2026-09-25T09:02:39.266442-04:00,APUS,33.33,6.56,9800906.0,7.42M,0
2026-09-25,2026-09-25T09:02:39.266442-04:00,JAGX,31.3,9.27,6886621.0,2.43M,0
2026-09-25,2026-09-25T09:02:39.266442-04:00,FBK,28.76,68.0,524.0,2.64B,0
2026-09-25,2026-09-25T09:02:39.266442-04:00,WHLR,28.08,4.79,7330321.0,320.83K,0
2026-09-25,2026-09-25T09:02:39.266442-04:00,LONA,26.45,6.31,2751.0,47.01M,0
2026-09-25,2026-09-25T09:02:39.266442-04:00,SVRN,22.9,51.9,24861.0,79.22M,0
2026-09-25,2026-09-25T09:04:39.599355-04:00,INLF,112.88,6.28,27447198.0,203.64K,0
2026-09-25,2026-09-25T09:04:39.599355-04:00,MGLD,94.02,1.94,10683957.0,42.71M,0
2026-09-25,2026-09-25T09:04:39.599355-04:00,KITT,70.57,5.03,,3.67M,0
2026-09-25,2026-09-25T09:04:39.599355-04:00,AIFF,38.66,1.65,57114010.0,18.67M,0
2026-09-25,2026-09-25T09:04:39.599355-04:00,APUS,34.96,6.64,10005573.0,7.42M,0
2026-09-25,2026-09-25T09:04:39.599355-04:00,JAGX,30.74,9.23,7016971.0,2.43M,0
2026-09-25,2026-09-25T09:04:39.599355-04:00,FBK,28.76,68.0,524.0,2.64B,0
2026-09-25,2026-09-25T09:04:39.599355-04:00,WHLR,28.34,4.8,7360710.0,320.83K,0
2026-09-25,2026-09-25T09:04:39.599355-04:00,SVRN,22.9,51.9,24861.0,79.22M,0
2026-09-25,2026-09-25T09:04:39.599355-04:00,ONCO,20.76,1.1,8893374.0,3.60M,0
2026-09-25,2026-09-25T09:06:39.813989-04:00,INLF,117.63,6.42,27656760.0,203.64K,0
2026-09-25,2026-09-25T09:06:39.813989-04:00,MGLD,93.52,1.94,10704818.0,42.71M,0
2026-09-25,2026-09-25T09:06:39.813989-04:00,KITT,45.47,4.29,,3.67M,0
2026-09-25,2026-09-25T09:06:39.813989-04:00,AIFF,40.34,1.67,57981527.0,18.67M,0
2026-09-25,2026-09-25T09:06:39.813989-04:00,APUS,36.59,6.72,10104329.0,7.42M,0
2026-09-25,2026-09-25T09:06:39.813989-04:00,JAGX,30.31,9.2,7101959.0,2.43M,0
2026-09-25,2026-09-25T09:06:39.813989-04:00,WHLR,28.08,4.79,7374630.0,320.83K,0
2026-09-25,2026-09-25T09:06:39.813989-04:00,SVRN,22.4,51.69,24861.0,79.22M,0
2026-09-25,2026-09-25T09:06:39.813989-04:00,FTHM,22.24,0.63,19344120.0,17.76M,0
2026-09-25,2026-09-25T09:06:39.813989-04:00,ONCO,20.76,1.1,8893374.0,3.60M,0
2026-09-25,2026-09-25T09:08:40.153047-04:00,INLF,120.0,6.49,28197560.0,203.64K,0
2026-09-25,2026-09-25T09:08:40.153047-04:00,MGLD,94.02,1.94,10759148.0,42.71M,0
2026-09-25,2026-09-25T09:08:40.153047-04:00,AIFF,41.18,1.68,58989853.0,18.67M,0
2026-09-25,2026-09-25T09:08:40.153047-04:00,APUS,36.79,6.73,10208964.0,7.42M,0
2026-09-25,2026-09-25T09:08:40.153047-04:00,WHLR,29.41,4.84,7399311.0,320.83K,0
2026-09-25,2026-09-25T09:08:40.153047-04:00,JAGX,27.76,9.02,7195674.0,2.43M,0
2026-09-25,2026-09-25T09:08:40.153047-04:00,KITT,24.45,3.67,,3.67M,0
2026-09-25,2026-09-25T09:08:40.153047-04:00,SVRN,22.4,51.69,24861.0,79.22M,0
2026-09-25,2026-09-25T09:08:40.153047-04:00,FTHM,21.59,0.63,19420849.0,17.76M,0
2026-09-25,2026-09-25T09:08:40.153047-04:00,ONCO,20.76,1.1,8958714.0,3.60M,0
2026-09-25,2026-09-25T09:10:40.351751-04:00,INLF,118.31,6.44,28369893.0,203.64K,0
2026-09-25,2026-09-25T09:10:40.351751-04:00,MGLD,94.02,1.94,10759148.0,42.71M,0
2026-09-25,2026-09-25T09:10:40.351751-04:00,AIFF,39.5,1.66,59560152.0,18.67M,0
2026-09-25,2026-09-25T09:10:40.351751-04:00,APUS,34.76,6.63,10267443.0,7.42M,0
2026-09-25,2026-09-25T09:10:40.351751-04:00,KITT,34.62,3.97,,3.67M,0
2026-09-25,2026-09-25T09:10:40.351751-04:00,WHLR,30.21,4.87,7427175.0,320.83K,0
2026-09-25,2026-09-25T09:10:40.351751-04:00,JAGX,29.89,9.17,7235529.0,2.43M,0
2026-09-25,2026-09-25T09:10:40.351751-04:00,SUGP,22.34,0.58,31175501.0,758.72K,0
2026-09-25,2026-09-25T09:10:40.351751-04:00,FTHM,21.59,0.63,19420849.0,17.76M,0
2026-09-25,2026-09-25T09:10:40.351751-04:00,SVRN,20.77,51.0,24861.0,79.22M,0
2026-09-25,2026-09-25T09:12:42.127400-04:00,INLF,118.98,6.46,28521050.0,203.64K,0
2026-09-25,2026-09-25T09:12:42.127400-04:00,MGLD,94.02,1.94,10759148.0,42.71M,0
2026-09-25,2026-09-25T09:12:42.127400-04:00,AIFF,41.18,1.68,59883321.0,18.67M,0
2026-09-25,2026-09-25T09:12:42.127400-04:00,APUS,40.24,6.9,10297549.0,7.42M,0
2026-09-25,2026-09-25T09:12:42.127400-04:00,WHLR,29.68,4.85,7435530.0,320.83K,0
2026-09-25,2026-09-25T09:12:42.127400-04:00,KITT,26.82,3.74,,3.67M,0
2026-09-25,2026-09-25T09:12:42.127400-04:00,JAGX,26.63,8.94,7258478.0,2.43M,0
2026-09-25,2026-09-25T09:12:42.127400-04:00,FTHM,22.61,0.64,19487105.0,17.76M,0
2026-09-25,2026-09-25T09:12:42.127400-04:00,SUGP,21.13,0.57,31210119.0,758.72K,0
2026-09-25,2026-09-25T09:12:42.127400-04:00,SVRN,20.77,51.0,24861.0,79.22M,0
2026-09-25,2026-09-25T09:14:42.458299-04:00,INLF,118.31,6.44,28777098.0,203.64K,0
2026-09-25,2026-09-25T09:14:42.458299-04:00,MGLD,94.02,1.94,10759148.0,42.71M,0
2026-09-25,2026-09-25T09:14:42.458299-04:00,APUS,41.26,6.95,10563075.0,7.42M,0
2026-09-25,2026-09-25T09:14:42.458299-04:00,AIFF,40.76,1.68,60768602.0,18.67M,0
2026-09-25,2026-09-25T09:14:42.458299-04:00,WHLR,29.14,4.83,7445244.0,320.83K,0
2026-09-25,2026-09-25T09:14:42.458299-04:00,JAGX,27.2,8.98,7309982.0,2.43M,0
2026-09-25,2026-09-25T09:14:42.458299-04:00,KITT,23.43,3.64,,3.67M,0
2026-09-25,2026-09-25T09:14:42.458299-04:00,FTHM,23.38,0.64,20113814.0,17.76M,0
2026-09-25,2026-09-25T09:14:42.458299-04:00,SUGP,21.13,0.57,31210119.0,758.72K,0
2026-09-25,2026-09-25T09:14:42.458299-04:00,SVRN,20.77,51.0,24861.0,79.22M,0
2026-09-25,2026-09-25T09:16:42.662677-04:00,INLF,116.61,6.39,28834085.0,203.64K,0
2026-09-25,2026-09-25T09:16:42.662677-04:00,MGLD,94.02,1.94,10759148.0,42.71M,0
2026-09-25,2026-09-25T09:16:42.662677-04:00,APUS,42.07,6.99,10811363.0,7.42M,0
2026-09-25,2026-09-25T09:16:42.662677-04:00,AIFF,39.92,1.67,60881982.0,18.67M,0
2026-09-25,2026-09-25T09:16:42.662677-04:00,JAGX,32.15,9.33,7328997.0,2.43M,0
2026-09-25,2026-09-25T09:16:42.662677-04:00,WHLR,31.55,4.92,7458948.0,320.83K,0
2026-09-25,2026-09-25T09:16:42.662677-04:00,FTHM,27.09,0.66,20223898.0,17.76M,0
2026-09-25,2026-09-25T09:16:42.662677-04:00,SVRN,21.83,51.45,24861.0,79.22M,0
2026-09-25,2026-09-25T09:16:42.662677-04:00,SUGP,20.43,0.57,31297822.0,758.72K,0
2026-09-25,2026-09-25T09:16:42.662677-04:00,ONCO,20.21,1.1,9037500.0,3.60M,0
2026-09-25,2026-09-25T09:18:42.915572-04:00,INLF,117.29,6.41,28947949.0,203.64K,0
2026-09-25,2026-09-25T09:18:42.915572-04:00,MGLD,93.02,1.93,10759148.0,42.71M,0
2026-09-25,2026-09-25T09:18:42.915572-04:00,AIFF,44.96,1.73,61674016.0,18.67M,0
2026-09-25,2026-09-25T09:18:42.915572-04:00,APUS,42.68,7.02,11236060.0,7.42M,0
2026-09-25,2026-09-25T09:18:42.915572-04:00,JAGX,31.73,9.3,7463818.0,2.43M,0
2026-09-25,2026-09-25T09:18:42.915572-04:00,WHLR,31.55,4.92,7458948.0,320.83K,0
